run_id,snapshot_id,region_ref,mask_refs,platform,viewport,baseline_path,actual_path,diff_path,diff_pixels,diff_ratio,threshold,status,duration_ms,failure_bucket,architecture_type,repository_name,experiment_batch_id,run_index,workflow_run_id,workflow_attempt,tool_name,platform,viewport,generated_at
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,catalog_screen,catalogScreen,searchInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\catalog\catalog_screen\web\desktop\ch\fr\catalog-renders-in-ch-fr\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\catalog\catalog_screen\web\desktop\ch\fr\catalog-renders-in-ch-fr\actual.png,,,,0.01,SKIP,1463,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,catalog_screen,catalogScreen,searchInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\catalog\catalog_screen\web\desktop\jp\ja\catalog-renders-in-jp-ja\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\catalog\catalog_screen\web\desktop\jp\ja\catalog-renders-in-jp-ja\actual.png,,,,0.01,SKIP,1510,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-us-paying-with-credit-card\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-us-paying-with-credit-card\actual.png,,,,0.005,SKIP,30138,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-mx-paying-with-credit-card\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-mx-paying-with-credit-card\actual.png,,,,0.005,SKIP,30128,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-ch-paying-with-credit-card\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-ch-paying-with-credit-card\actual.png,,,,0.005,SKIP,30132,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-jp-paying-with-credit-card\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-jp-paying-with-credit-card\actual.png,,,,0.005,SKIP,30144,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-us-paying-with-cash\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-us-paying-with-cash\actual.png,,,,0.005,SKIP,30181,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-mx-paying-with-cash\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-mx-paying-with-cash\actual.png,,,,0.005,SKIP,30162,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-ch-paying-with-cash\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-ch-paying-with-cash\actual.png,,,,0.005,SKIP,30159,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,checkout_order_summary,orderDetailsList,orderTotalValue,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-jp-paying-with-cash\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\checkout\checkout_order_summary\web\desktop\place-a-delivery-order-in-jp-paying-with-cash\actual.png,,,,0.005,SKIP,30153,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_invalid_credentials,loginScreen,usernameInput;passwordInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-username-is-missing\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-username-is-missing\actual.png,,,,0.01,SKIP,1410,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_invalid_credentials,loginScreen,usernameInput;passwordInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-password-is-missing\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-password-is-missing\actual.png,,,,0.01,SKIP,1454,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_invalid_credentials,loginScreen,usernameInput;passwordInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-both-fields-are-empty\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-both-fields-are-empty\actual.png,,,,0.01,SKIP,1521,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_invalid_credentials,loginScreen,usernameInput;passwordInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-credentials-are-wrong\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-credentials-are-wrong\actual.png,,,,0.01,SKIP,195,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_invalid_credentials,loginScreen,usernameInput;passwordInput,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-user-is-locked-out\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_invalid_credentials\web\desktop\login-rejected-when-user-is-locked-out\actual.png,,,,0.01,SKIP,1209,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_localized,logoutButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_localized\web\desktop\us\english\logout-label-is-translated-to-english-after-market-us\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_localized\web\desktop\us\english\logout-label-is-translated-to-english-after-market-us\actual.png,,,,0.02,SKIP,1629,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_localized,logoutButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_localized\web\desktop\mx\spanish\logout-label-is-translated-to-spanish-after-market-mx\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_localized\web\desktop\mx\spanish\logout-label-is-translated-to-spanish-after-market-mx\actual.png,,,,0.02,SKIP,1701,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_localized,logoutButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_localized\web\desktop\ch\german\logout-label-is-translated-to-german-after-market-ch\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_localized\web\desktop\ch\german\logout-label-is-translated-to-german-after-market-ch\actual.png,,,,0.02,SKIP,1719,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_localized,logoutButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_localized\web\desktop\ch\french\logout-label-is-translated-to-french-after-market-ch\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_localized\web\desktop\ch\french\logout-label-is-translated-to-french-after-market-ch\actual.png,,,,0.02,SKIP,1549,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,login_screen_localized,logoutButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\login\login_screen_localized\web\desktop\jp\japanese\logout-label-is-translated-to-japanese-after-market-jp\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\login\login_screen_localized\web\desktop\jp\japanese\logout-label-is-translated-to-japanese-after-market-jp\actual.png,,,,0.02,SKIP,1805,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_desktop_strip,navLogo,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_desktop_strip\web\desktop\us\en\desktop-navbar-links-are-present-in-us\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_desktop_strip\web\desktop\us\en\desktop-navbar-links-are-present-in-us\actual.png,,,,0.01,SKIP,1446,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_desktop_strip,navLogo,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_desktop_strip\web\desktop\mx\es\desktop-navbar-links-are-present-in-mx\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_desktop_strip\web\desktop\mx\es\desktop-navbar-links-are-present-in-mx\actual.png,,,,0.01,SKIP,1391,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_desktop_strip,navLogo,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_desktop_strip\web\desktop\ch\de\desktop-navbar-links-are-present-in-ch\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_desktop_strip\web\desktop\ch\de\desktop-navbar-links-are-present-in-ch\actual.png,,,,0.01,SKIP,1396,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_desktop_strip,navLogo,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_desktop_strip\web\desktop\ch\fr\desktop-navbar-links-are-present-in-ch\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_desktop_strip\web\desktop\ch\fr\desktop-navbar-links-are-present-in-ch\actual.png,,,,0.01,SKIP,1451,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_desktop_strip,navLogo,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_desktop_strip\web\desktop\jp\ja\desktop-navbar-links-are-present-in-jp\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_desktop_strip\web\desktop\jp\ja\desktop-navbar-links-are-present-in-jp\actual.png,,,,0.01,SKIP,1339,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_header_language_switcher,languageDEButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_header_language_switcher\web\desktop\ch\fr\header-language-switcher-updates-the-locale-in-ch-de-fr\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_header_language_switcher\web\desktop\ch\fr\header-language-switcher-updates-the-locale-in-ch-de-fr\actual.png,,,,0.02,SKIP,1533,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,navbar_header_language_switcher,languageDEButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\navbar\navbar_header_language_switcher\web\desktop\ch\de\header-language-switcher-updates-the-locale-in-ch-fr-de\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\navbar\navbar_header_language_switcher\web\desktop\ch\de\header-language-switcher-updates-the-locale-in-ch-fr-de\actual.png,,,,0.02,SKIP,1559,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,order_success_screen_landed,orderSuccessScreen,orderIdLabel;orderTotalText;timeEstimateText,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\order_success\order_success_screen_landed\web\desktop\us\en\order-success-screen-in-us-en-shows-tracking-courier\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\order_success\order_success_screen_landed\web\desktop\us\en\order-success-screen-in-us-en-shows-tracking-courier\actual.png,,,,0.01,SKIP,622,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,order_success_screen_landed,orderSuccessScreen,orderIdLabel;orderTotalText;timeEstimateText,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\order_success\order_success_screen_landed\web\desktop\mx\es\order-success-screen-in-mx-es-shows-tracking-courier\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\order_success\order_success_screen_landed\web\desktop\mx\es\order-success-screen-in-mx-es-shows-tracking-courier\actual.png,,,,0.01,SKIP,554,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,order_success_screen_landed,orderSuccessScreen,orderIdLabel;orderTotalText;timeEstimateText,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\order_success\order_success_screen_landed\web\desktop\ch\de\order-success-screen-in-ch-de-shows-tracking-courier\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\order_success\order_success_screen_landed\web\desktop\ch\de\order-success-screen-in-ch-de-shows-tracking-courier\actual.png,,,,0.01,SKIP,567,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,order_success_screen_landed,orderSuccessScreen,orderIdLabel;orderTotalText;timeEstimateText,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\order_success\order_success_screen_landed\web\desktop\ch\fr\order-success-screen-in-ch-fr-shows-tracking-courier\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\order_success\order_success_screen_landed\web\desktop\ch\fr\order-success-screen-in-ch-fr-shows-tracking-courier\actual.png,,,,0.01,SKIP,542,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,order_success_screen_landed,orderSuccessScreen,orderIdLabel;orderTotalText;timeEstimateText,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\order_success\order_success_screen_landed\web\desktop\jp\ja\order-success-screen-in-jp-ja-shows-tracking-courier\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\order_success\order_success_screen_landed\web\desktop\jp\ja\order-success-screen-in-jp-ja-shows-tracking-courier\actual.png,,,,0.01,SKIP,489,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,pizzaBuilder_confirm_state,confirmAddToCartButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\actual.png,,,,0.005,SKIP,30263,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,pizzaBuilder_confirm_state,confirmAddToCartButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\actual.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\diff.png,4126,0.0013592399325321526,0.005,PASS,30709,,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497,pizzaBuilder_confirm_state,confirmAddToCartButton,,web,desktop,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-baselines\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\baseline.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\actual.png,C:\Users\gilsa\Documents\Repos\Generat-Test-Automation-Architecture-TS\gTAA\visual-results\desktop-b3fdd021-53b1-4bb5-85eb-9ead00a35497\pizzaBuilder\pizzaBuilder_confirm_state\web\desktop\confirming-add-to-cart-closes-the-builder-and-increments-the-navbar-cart-count-i\diff.png,84380,0.02779754374868227,0.005,FAIL,30720,VISUAL_DIFF_FAILURE,GTAA_BASELINE,gTAA,local-batch,0,NOT_AVAILABLE,NOT_AVAILABLE,playwright,web,desktop,2026-06-09T17:38:55.916Z
